id,checknumber,starttime,endtime,teamname,servicename,owner,hostname,status,points
7699,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 03','linda-http','Team 03','linda','Failed',0
7700,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 07','frylock-ssh2','Team 07','frylock','Passed',1
7701,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 02','louise-http','Team 02','louise','Passed',1
7702,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 07','linda-http','Team 07','linda','Passed',1
7703,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 02','louise-https','Team 02','louise','Passed',1
7704,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 08','frylock-ssh2','Team 08','frylock','Passed',1
7705,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 08','shake-ssh2','Team 08','shake','Passed',1
7706,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 04','frylock-ssh2','Team 04','frylock','Passed',1
7707,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 05','louise-https','Team 05','louise','Passed',1
7708,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 03','louise-https','Team 03','louise','Failed',0
7709,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 03','louise-http','Team 03','louise','Failed',0
7710,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 03','nancy-http','Team 03','nancy','Passed',1
7711,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 03','bob-https','Team 03','bob','Failed',0
7712,64,'2017-03-24 17:01:10','2017-03-24 17:01:12','Team 03','bob-http','Team 03','bob','Failed',0
7713,64,'2017-03-24 17:01:10','2017-03-24 17:01:13','Team 03','nancy-https','Team 03','nancy','Passed',1
7714,64,'2017-03-24 17:01:10','2017-03-24 17:01:13','Team 02','ethan-smtp','Team 02','ethan','Passed',1
7715,64,'2017-03-24 17:01:10','2017-03-24 17:01:14','Team 04','shake-ssh2','Team 04','shake','Failed',0
7716,64,'2017-03-24 17:01:10','2017-03-24 17:01:14','Team 01','meatwad-ssh2','Team 01','meatwad','Failed',0
7717,64,'2017-03-24 17:01:10','2017-03-24 17:01:16','Team 02','ethan-pop3','Team 02','ethan','Passed',1
7718,64,'2017-03-24 17:01:10','2017-03-24 17:01:16','Team 08','ethan-pop3','Team 08','ethan','Passed',1
7719,64,'2017-03-24 17:01:10','2017-03-24 17:01:17','Team 07','ethan-pop3','Team 07','ethan','Passed',1
7720,64,'2017-03-24 17:01:10','2017-03-24 17:01:17','Team 04','ethan-pop3','Team 04','ethan','Passed',1
7721,64,'2017-03-24 17:01:10','2017-03-24 17:01:17','Team 05','ethan-pop3','Team 05','ethan','Passed',1
7722,64,'2017-03-24 17:01:10','2017-03-24 17:01:18','Team 06','ethan-pop3','Team 06','ethan','Passed',1
7723,64,'2017-03-24 17:01:10','2017-03-24 17:01:18','Team 01','ethan-smtp','Team 01','ethan','Passed',1
7724,64,'2017-03-24 17:01:10','2017-03-24 17:01:18','Team 03','ethan-smtp','Team 03','ethan','Passed',1
7725,64,'2017-03-24 17:01:10','2017-03-24 17:01:18','Team 04','ethan-smtp','Team 04','ethan','Passed',1
7726,64,'2017-03-24 17:01:10','2017-03-24 17:01:18','Team 07','ethan-smtp','Team 07','ethan','Passed',1
7727,64,'2017-03-24 17:01:10','2017-03-24 17:01:18','Team 08','ethan-smtp','Team 08','ethan','Passed',1
7728,64,'2017-03-24 17:01:10','2017-03-24 17:01:23','Team 03','morty-f4d-dns','Team 03','morty','Failed',0
7729,64,'2017-03-24 17:01:10','2017-03-24 17:01:29','Team 01','ethan-pop3','Team 01','ethan','Failed',0
7730,64,'2017-03-24 17:01:10','2017-03-24 17:01:29','Team 03','ethan-pop3','Team 03','ethan','Failed',0
7731,64,'2017-03-24 17:01:10','2017-03-24 17:02:09','Team 01','linda-https','Team 01','linda','Failed',0
7732,64,'2017-03-24 17:01:10','2017-03-24 17:02:09','Team 01','linda-http','Team 01','linda','Failed',0
7733,64,'2017-03-24 17:01:10','2017-03-24 17:02:09','Team 08','linda-https','Team 08','linda','Failed',0
7734,64,'2017-03-24 17:01:10','2017-03-24 17:02:09','Team 08','linda-http','Team 08','linda','Failed',0
7735,64,'2017-03-24 17:01:10','2017-03-24 17:02:11','Team 05','ethan-smtp','Team 05','ethan','Failed',0
7736,64,'2017-03-24 17:01:10','2017-03-24 17:02:11','Team 06','ethan-smtp','Team 06','ethan','Failed',0
7737,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 06','morty-dns','Team 06','10.10.6.8','Passed',1
7738,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 04','morty-dns','Team 04','10.10.4.8','Passed',1
7739,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 06','frylock-http','Team 06','frylock','Failed',0
7740,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 04','morty-f4d-dns','Team 04','morty','Failed',0
7741,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 01','morty-f4d-dns','Team 01','morty','Passed',1
7742,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 01','morty-dns','Team 01','10.10.1.8','Passed',1
7743,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 08','frylock-http','Team 08','frylock','Passed',1
7744,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 06','bob-https','Team 06','bob','Passed',1
7745,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 01','shake-http','Team 01','shake','Passed',1
7746,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 08','bob-http','Team 08','bob','Passed',1
7747,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 01','frylock-http','Team 01','frylock','Passed',1
7748,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 04','shake-https','Team 04','shake','Passed',1
7749,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 04','shake-http','Team 04','shake','Passed',1
7750,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 08','ethan-http','Team 08','ethan','Passed',1
7751,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 03','frylock-http','Team 03','frylock','Passed',1
7752,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 01','louise-https','Team 01','louise','Failed',0
7753,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 08','shake-https','Team 08','shake','Passed',1
7754,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 06','frylock-https','Team 06','frylock','Failed',0
7755,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 02','meatwad-ssh2','Team 02','meatwad','Passed',1
7756,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 02','frylock-https','Team 02','frylock','Passed',1
7757,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 07','shake-https','Team 07','shake','Passed',1
7758,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 08','morty-dns','Team 08','10.10.8.8','Passed',1
7759,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 02','shake-https','Team 02','shake','Passed',1
7760,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 01','shake-https','Team 01','shake','Passed',1
7761,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 05','morty-dns','Team 05','10.10.5.8','Passed',1
7762,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 06','meatwad-ssh2','Team 06','meatwad','Passed',1
7763,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 05','bob-http','Team 05','bob','Passed',1
7764,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 07','morty-f4d-dns','Team 07','morty','Passed',1
7765,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 02','morty-f4d-dns','Team 02','morty','Passed',1
7766,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 05','nancy-https','Team 05','nancy','Passed',1
7767,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 06','shake-http','Team 06','shake','Passed',1
7768,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 07','louise-https','Team 07','louise','Passed',1
7769,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 06','nancy-https','Team 06','nancy','Passed',1
7770,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 05','louise-https','Team 05','louise','Passed',1
7771,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 02','linda-http','Team 02','linda','Passed',1
7772,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 03','shake-http','Team 03','shake','Passed',1
7773,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 08','nancy-http','Team 08','nancy','Passed',1
7774,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 02','bob-https','Team 02','bob','Passed',1
7775,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 04','bob-https','Team 04','bob','Passed',1
7776,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 02','louise-https','Team 02','louise','Passed',1
7777,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 03','ethan-http','Team 03','ethan','Passed',1
7778,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 01','nancy-https','Team 01','nancy','Failed',0
7779,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 07','frylock-http','Team 07','frylock','Passed',1
7780,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 01','nancy-http','Team 01','nancy','Failed',0
7781,65,'2017-03-24 17:07:32','2017-03-24 17:07:33','Team 04','ethan-http','Team 04','ethan','Passed',1
7782,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','shake-ssh2','Team 06','shake','Passed',1
7783,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','linda-https','Team 04','linda','Passed',1
7784,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','bob-http','Team 04','bob','Passed',1
7785,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','nancy-https','Team 08','nancy','Passed',1
7786,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','morty-dns','Team 02','10.10.2.8','Passed',1
7787,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','frylock-https','Team 05','frylock','Passed',1
7788,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','morty-dns','Team 03','10.10.3.8','Passed',1
7789,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','bob-http','Team 02','bob','Passed',1
7790,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','morty-f4d-dns','Team 05','morty','Failed',0
7791,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','frylock-http','Team 05','frylock','Passed',1
7792,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','ethan-http','Team 06','ethan','Passed',1
7793,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','bob-https','Team 08','bob','Passed',1
7794,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','shake-https','Team 05','shake','Passed',1
7795,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','louise-http','Team 05','louise','Passed',1
7796,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','nancy-http','Team 05','nancy','Passed',1
7797,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','ethan-http','Team 07','ethan','Passed',1
7798,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','frylock-ssh2','Team 05','frylock','Passed',1
7799,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','shake-https','Team 06','shake','Passed',1
7800,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','frylock-https','Team 04','frylock','Passed',1
7801,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','shake-http','Team 07','shake','Passed',1
7802,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 01','ethan-http','Team 01','ethan','Passed',1
7803,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','frylock-https','Team 08','frylock','Passed',1
7804,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 01','shake-ssh2','Team 01','shake','Passed',1
7805,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','louise-https','Team 04','louise','Passed',1
7806,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','ethan-http','Team 02','ethan','Passed',1
7807,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','nancy-http','Team 06','nancy','Passed',1
7808,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','louise-http','Team 02','louise','Passed',1
7809,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','meatwad-ssh2','Team 08','meatwad','Passed',1
7810,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','morty-dns','Team 07','10.10.7.8','Passed',1
7811,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','frylock-https','Team 03','frylock','Passed',1
7812,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','linda-https','Team 07','linda','Passed',1
7813,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','linda-http','Team 04','linda','Passed',1
7814,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','shake-http','Team 08','shake','Passed',1
7815,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','nancy-http','Team 02','nancy','Passed',1
7816,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','bob-http','Team 06','bob','Passed',1
7817,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','shake-ssh2','Team 05','shake','Passed',1
7818,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','linda-http','Team 05','linda','Passed',1
7819,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 01','bob-http','Team 01','bob','Failed',0
7820,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','shake-http','Team 02','shake','Passed',1
7821,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','nancy-https','Team 07','nancy','Passed',1
7822,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','louise-https','Team 08','louise','Passed',1
7823,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','ethan-http','Team 05','ethan','Passed',1
7824,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','morty-f4d-dns','Team 06','morty','Passed',1
7825,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','shake-ssh2','Team 03','shake','Passed',1
7826,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','frylock-http','Team 02','frylock','Passed',1
7827,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','shake-ssh2','Team 02','shake','Passed',1
7828,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','shake-ssh2','Team 07','shake','Passed',1
7829,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','morty-f4d-dns','Team 08','morty','Passed',1
7830,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','nancy-https','Team 02','nancy','Passed',1
7831,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','louise-http','Team 08','louise','Passed',1
7832,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','louise-https','Team 06','louise','Passed',1
7833,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 01','bob-https','Team 01','bob','Failed',0
7834,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','louise-http','Team 04','louise','Passed',1
7835,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','frylock-https','Team 07','frylock','Passed',1
7836,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','frylock-ssh2','Team 07','frylock','Passed',1
7837,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','frylock-http','Team 04','frylock','Passed',1
7838,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 01','louise-http','Team 01','louise','Failed',0
7839,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','nancy-http','Team 04','nancy','Passed',1
7840,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','shake-http','Team 05','shake','Passed',1
7841,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','frylock-ssh2','Team 04','frylock','Passed',1
7842,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','linda-https','Team 05','linda','Passed',1
7843,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','bob-https','Team 05','bob','Passed',1
7844,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','linda-http','Team 06','linda','Passed',1
7845,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','linda-http','Team 07','linda','Passed',1
7846,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','linda-https','Team 06','linda','Passed',1
7847,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 01','frylock-https','Team 01','frylock','Passed',1
7848,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 05','meatwad-ssh2','Team 05','meatwad','Passed',1
7849,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','nancy-https','Team 04','nancy','Passed',1
7850,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','louise-http','Team 07','louise','Passed',1
7851,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','shake-https','Team 03','shake','Passed',1
7852,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','meatwad-ssh2','Team 03','meatwad','Passed',1
7853,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','nancy-http','Team 07','nancy','Passed',1
7854,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 01','frylock-ssh2','Team 01','frylock','Passed',1
7855,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','frylock-ssh2','Team 06','frylock','Passed',1
7856,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','frylock-ssh2','Team 02','frylock','Passed',1
7857,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 04','shake-ssh2','Team 04','shake','Passed',1
7858,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','frylock-ssh2','Team 03','frylock','Passed',1
7859,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 06','louise-http','Team 06','louise','Passed',1
7860,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 02','linda-https','Team 02','linda','Passed',1
7861,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','shake-ssh2','Team 08','shake','Passed',1
7862,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 07','meatwad-ssh2','Team 07','meatwad','Passed',1
7863,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','nancy-https','Team 03','nancy','Passed',1
7864,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','nancy-http','Team 03','nancy','Passed',1
7865,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','louise-http','Team 03','louise','Failed',0
7866,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 03','louise-https','Team 03','louise','Failed',0
7867,65,'2017-03-24 17:07:32','2017-03-24 17:07:34','Team 08','frylock-ssh2','Team 08','frylock','Passed',1
7868,65,'2017-03-24 17:07:32','2017-03-24 17:07:35','Team 03','bob-http','Team 03','bob','Failed',0
7869,65,'2017-03-24 17:07:32','2017-03-24 17:07:35','Team 03','bob-https','Team 03','bob','Failed',0
7870,65,'2017-03-24 17:07:32','2017-03-24 17:07:35','Team 02','ethan-smtp','Team 02','ethan','Passed',1
7871,65,'2017-03-24 17:07:32','2017-03-24 17:07:35','Team 03','linda-https','Team 03','linda','Failed',0
7872,65,'2017-03-24 17:07:32','2017-03-24 17:07:35','Team 03','linda-http','Team 03','linda','Failed',0
7873,65,'2017-03-24 17:07:32','2017-03-24 17:07:37','Team 01','meatwad-ssh2','Team 01','meatwad','Failed',0
7874,65,'2017-03-24 17:07:32','2017-03-24 17:07:37','Team 04','meatwad-ssh2','Team 04','meatwad','Failed',0
7875,65,'2017-03-24 17:07:32','2017-03-24 17:07:39','Team 02','ethan-pop3','Team 02','ethan','Passed',1
7876,65,'2017-03-24 17:07:32','2017-03-24 17:07:39','Team 06','ethan-pop3','Team 06','ethan','Passed',1
7877,65,'2017-03-24 17:07:32','2017-03-24 17:07:39','Team 05','ethan-pop3','Team 05','ethan','Passed',1
7878,65,'2017-03-24 17:07:32','2017-03-24 17:07:39','Team 08','ethan-pop3','Team 08','ethan','Passed',1
7879,65,'2017-03-24 17:07:32','2017-03-24 17:07:40','Team 07','ethan-pop3','Team 07','ethan','Passed',1
7880,65,'2017-03-24 17:07:32','2017-03-24 17:07:40','Team 04','ethan-pop3','Team 04','ethan','Passed',1
7881,65,'2017-03-24 17:07:32','2017-03-24 17:07:40','Team 04','ethan-smtp','Team 04','ethan','Passed',1
7882,65,'2017-03-24 17:07:32','2017-03-24 17:07:40','Team 07','ethan-smtp','Team 07','ethan','Passed',1
7883,65,'2017-03-24 17:07:32','2017-03-24 17:07:40','Team 03','ethan-smtp','Team 03','ethan','Passed',1
7884,65,'2017-03-24 17:07:32','2017-03-24 17:07:40','Team 08','ethan-smtp','Team 08','ethan','Passed',1
7885,65,'2017-03-24 17:07:32','2017-03-24 17:07:41','Team 01','ethan-smtp','Team 01','ethan','Passed',1
7886,65,'2017-03-24 17:07:32','2017-03-24 17:07:45','Team 03','morty-f4d-dns','Team 03','morty','Failed',0
